feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Escherichia.Shigella	UrbanAgeC	UrbanAgeC	0.0184677375093767	0.130177592738065	101	100	0.887483369591369	0.999999999998545
Klebsiella	AgeC	AgeC	-0.100923709352705	0.235954114184489	101	70	0.84120672716537	0.999999999998545
Plesiomonas	Location	Urban	0.00103360955356018	0.0108359592835118	101	1	0.924212335638654	0.999999999998545
Aggregatibacter	Location	Urban	0.00291688240417301	0.0600065245104251	101	3	0.961334650196088	0.999999999998545
Acinetobacter	UrbanAgeC	UrbanAgeC	-0.0138397642639622	0.110464115135837	101	19	0.900555306532232	0.999999999998545
Pseudomonas	Location	Urban	-0.00487378519086449	0.0827617230327387	101	4	0.953166428693474	0.999999999998545
Steroidobacter	Location	Urban	-0.0118634413653114	0.00797705174253696	101	1	0.984477434902463	0.999999999998545
Steroidobacter	AgeC	AgeC	2.6076814867715e-15	4.59929020899743e-09	101	1	0.999999963914917	0.999999999998545
Steroidobacter	UrbanAgeC	UrbanAgeC	-1.56132872089689e-15	6.78259730973868e-09	101	1	0.999999985349168	0.999999999998545
Brachyspira	UrbanAgeC	UrbanAgeC	-0.000973412247520444	0.0124028026501713	101	3	0.937740452981158	0.999999999998545
Treponema	Location	Urban	-0.0187883881086045	0.0859730947176322	101	4	0.82746908830498	0.999999999998545
Cloacibacillus	AgeC	AgeC	1.22467415171868e-11	0.00423469500386271	101	1	0.999999997698457	0.999999999998545
Pyramidobacter	Location	Urban	-0.00275498820014099	0.0108017554055417	101	1	0.799246839634904	0.999999999998545
Pyramidobacter	AgeC	AgeC	2.42895915863642e-13	0.00424803329989041	101	1	0.999999999954561	0.999999999998545
Synergistes	Location	Urban	0.00250935817813711	0.0108126854565529	101	1	0.81698835511523	0.999999999998545
